PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=325 ttl=61 time=1601 ms
64 bytes from 10.0.105.200: icmp_seq=326 ttl=61 time=1560 ms
64 bytes from 10.0.105.200: icmp_seq=327 ttl=61 time=1477 ms
64 bytes from 10.0.105.200: icmp_seq=328 ttl=61 time=2196 ms
64 bytes from 10.0.105.200: icmp_seq=329 ttl=61 time=3247 ms
64 bytes from 10.0.105.200: icmp_seq=330 ttl=61 time=2715 ms
64 bytes from 10.0.105.200: icmp_seq=331 ttl=61 time=2447 ms
64 bytes from 10.0.105.200: icmp_seq=332 ttl=61 time=2360 ms
64 bytes from 10.0.105.200: icmp_seq=333 ttl=61 time=2630 ms
64 bytes from 10.0.105.200: icmp_seq=334 ttl=61 time=3108 ms
64 bytes from 10.0.105.200: icmp_seq=335 ttl=61 time=3012 ms
64 bytes from 10.0.105.200: icmp_seq=336 ttl=61 time=2949 ms
64 bytes from 10.0.105.200: icmp_seq=337 ttl=61 time=2958 ms
64 bytes from 10.0.105.200: icmp_seq=338 ttl=61 time=2999 ms
64 bytes from 10.0.105.200: icmp_seq=339 ttl=61 time=3157 ms
64 bytes from 10.0.105.200: icmp_seq=340 ttl=61 time=3234 ms
64 bytes from 10.0.105.200: icmp_seq=341 ttl=61 time=3183 ms
64 bytes from 10.0.105.200: icmp_seq=342 ttl=61 time=3299 ms
64 bytes from 10.0.105.200: icmp_seq=343 ttl=61 time=3307 ms
64 bytes from 10.0.105.200: icmp_seq=344 ttl=61 time=3325 ms
64 bytes from 10.0.105.200: icmp_seq=345 ttl=61 time=3320 ms
64 bytes from 10.0.105.200: icmp_seq=346 ttl=61 time=3299 ms
64 bytes from 10.0.105.200: icmp_seq=347 ttl=61 time=3323 ms
64 bytes from 10.0.105.200: icmp_seq=348 ttl=61 time=3149 ms
64 bytes from 10.0.105.200: icmp_seq=349 ttl=61 time=2976 ms
64 bytes from 10.0.105.200: icmp_seq=350 ttl=61 time=2878 ms
64 bytes from 10.0.105.200: icmp_seq=351 ttl=61 time=2889 ms
64 bytes from 10.0.105.200: icmp_seq=352 ttl=61 time=2795 ms
64 bytes from 10.0.105.200: icmp_seq=353 ttl=61 time=2734 ms
64 bytes from 10.0.105.200: icmp_seq=354 ttl=61 time=2177 ms
64 bytes from 10.0.105.200: icmp_seq=355 ttl=61 time=1633 ms
64 bytes from 10.0.105.200: icmp_seq=356 ttl=61 time=1080 ms
64 bytes from 10.0.105.200: icmp_seq=357 ttl=61 time=964 ms
64 bytes from 10.0.105.200: icmp_seq=358 ttl=61 time=1129 ms
64 bytes from 10.0.105.200: icmp_seq=359 ttl=61 time=1224 ms
64 bytes from 10.0.105.200: icmp_seq=360 ttl=61 time=1282 ms
64 bytes from 10.0.105.200: icmp_seq=361 ttl=61 time=1310 ms
64 bytes from 10.0.105.200: icmp_seq=362 ttl=61 time=1345 ms
64 bytes from 10.0.105.200: icmp_seq=363 ttl=61 time=3067 ms
64 bytes from 10.0.105.200: icmp_seq=364 ttl=61 time=2325 ms
64 bytes from 10.0.105.200: icmp_seq=365 ttl=61 time=2292 ms
64 bytes from 10.0.105.200: icmp_seq=366 ttl=61 time=1860 ms
64 bytes from 10.0.105.200: icmp_seq=367 ttl=61 time=2098 ms
64 bytes from 10.0.105.200: icmp_seq=368 ttl=61 time=2417 ms
64 bytes from 10.0.105.200: icmp_seq=369 ttl=61 time=2549 ms
64 bytes from 10.0.105.200: icmp_seq=370 ttl=61 time=2418 ms
64 bytes from 10.0.105.200: icmp_seq=371 ttl=61 time=3436 ms
